Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11HUN01B,42.5,0.0,0.0,1958.0,L,1.0,45+M,07/24/2011,4.0,HUNKAL,0.50@13.000,55.0
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11HUN01B,44.0,0.0,0.0,1958.0,L,2.0,45+M,07/24/2011,4.0,HUNKAL,2.00@13.000,55.0
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11SRB001,45.0,0.0,0.0,1958.0,L,1.0,45+M,07/31/2011,1.0,SRBBECMN,3.00@13.000,55.0
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11SRB001,40.0,0.0,0.0,1958.0,L,2.0,45+M,07/31/2011,1.0,SRBBECMN,4.00@14.250,55.0
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11SRB001,44.0,0.0,0.0,1958.0,L,3.0,45+M,07/31/2011,1.0,SRBBECMN,2.00@13.000,55.0
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11HUN002,38.5,0.0,0.0,1958.0,L,1.0,45+M,08/14/2011,4.0,HUNBUDAP,2.50@14.250,55.0
 , , , , , , , , , , , , , , , 
FEKETE Bruno,SRB,M,11HUN002,38.0,0.0,0.0,1958.0,L,3.0,45+M,08/14/2011,4.0,HUNBUDAP,2.00@14.250,55.0
