Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10C079R,63.0,0.0,0.0,1990.0,R,1.0,IM,06/06/2010,1.0,USAC0074,3.00@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10C079R,64.0,0.0,0.0,1990.0,R,2.0,IM,06/06/2010,1.0,USAC0074,4.00@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10M999A,63.0,0.0,0.0,1990.0,R,1.0,OM,08/14/2010,7.0,USAM0156,3.00@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10M158P,60.0,0.0,0.0,1990.0,L,1.0,OM,06/26/2010,13.0,USAM0649,6.00@11.250,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10M158P,64.5,0.0,0.0,1990.0,L,2.0,OM,06/26/2010,13.0,USAM0649,4.50@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10M159P,63.0,0.0,0.0,1990.0,L,1.0,OM,08/07/2010,10.0,USAM0709,3.00@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10M159P,63.0,0.0,0.0,1990.0,L,2.0,OM,08/07/2010,10.0,USAM0709,3.00@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10S072B,65.0,0.0,0.0,1990.0,R,1.0,OM,08/01/2010,2.0,USAS0355,5.00@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10S145R,67.0,0.0,0.0,1990.0,R,1.0,OM,05/23/2010,4.0,USAS0355,1.00@10.250,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10S145R,64.5,0.0,0.0,1990.0,R,2.0,OM,05/23/2010,4.0,USAS0355,4.50@10.750,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10S170R,58.0,0.0,0.0,1990.0,R,1.0,OM,06/12/2010,8.0,USAS0378,4.00@11.250,58.0
 , , , , , , , , , , , , , , , 
WILSON Brooks,USA,M,10S170R,65.5,0.0,0.0,1990.0,R,2.0,OM,06/12/2010,8.0,USAS0378,5.50@10.750,58.0
