Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN01,38.0,0.0,0.0,1961.0,L,1.0,W4,07/03/2010,1.0,CAN7867,2.00@14.250,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN01,36.5,0.0,0.0,1961.0,L,2.0,W4,07/03/2010,1.0,CAN7867,0.50@14.250,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN01,40.0,0.0,0.0,1961.0,L,3.0,W4,07/03/2010,1.0,CAN7867,4.00@14.250,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN02,38.0,0.0,0.0,1961.0,L,1.0,W4,07/04/2010,1.0,CAN7688,2.00@14.250,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN02,34.5,0.0,0.0,1961.0,L,2.0,W4,07/04/2010,1.0,CAN7688,4.50@16.000,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN27,33.5,0.0,0.0,1961.0,L,1.0,W4,07/30/2010,2.0,CAN0725,3.50@16.000,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN27,44.0,0.0,0.0,1961.0,L,2.0,W4,07/30/2010,2.0,CAN0725,2.00@13.000,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,10CAN27,32.5,0.0,0.0,1961.0,L,3.0,W4,07/30/2010,2.0,CAN0725,2.50@16.000,55.0
RICHARDSON Sherry,CAN,F,10CAN38,0.0,0.0,0.0,1961.0,L,1.0,W4,08/17/2010,3.0,CAN3925,4.50@18.250,40.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,11S023R,37.5,0.0,0.0,1961.0,L,1.0,W4,10/09/2010,8.0,USAS0274,1.50@14.250,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,11S054R,39.0,0.0,0.0,1961.0,L,1.0,W4,10/10/2010,1.0,USAS0275,3.00@14.250,55.0
 , , , , , , , , , , , , , , , 
RICHARDSON Sherry,CAN,F,11S054R,37.5,0.0,0.0,1961.0,L,2.0,W4,10/10/2010,1.0,USAS0275,1.50@14.250,55.0
