Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12CYP001,43.5,0.0,0.0,1968.0,L,1.0,35+M,07/15/2012,6.0,CYPPOLEM,1.50@13.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12CYP001,30.5,0.0,0.0,1968.0,L,2.0,35+M,07/15/2012,6.0,CYPPOLEM,0.50@16.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12CYP001,45.0,0.0,0.0,1968.0,L,3.0,35+M,07/15/2012,6.0,CYPPOLEM,3.00@13.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE002,40.5,0.0,0.0,1968.0,L,3.0,35+M,10/07/2012,8.0,GREPOROS,4.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE002,32.5,0.0,0.0,1968.0,L,4.0,35+M,10/07/2012,8.0,GREPOROS,2.50@16.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE003,37.5,0.0,0.0,1968.0,L,1.0,35+M,09/09/2012,2.0,GREIOAN,1.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE003,39.5,0.0,0.0,1968.0,L,2.0,35+M,09/09/2012,2.0,GREIOAN,3.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE003,32.5,0.0,0.0,1968.0,L,3.0,35+M,09/09/2012,2.0,GREIOAN,2.50@16.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE005,46.0,0.0,0.0,1968.0,L,1.0,35+M,09/30/2012,11.0,GREALIAR,4.00@13.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE005,46.0,0.0,0.0,1968.0,L,1.0,35+M,09/30/2012,11.0,GREALIAR,4.00@13.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE005,51.0,0.0,0.0,1968.0,L,2.0,35+M,09/30/2012,11.0,GREALIAR,3.00@12.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE005,51.0,0.0,0.0,1968.0,L,2.0,35+M,09/30/2012,11.0,GREALIAR,3.00@12.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE005,45.5,0.0,0.0,1968.0,L,3.0,35+M,09/30/2012,11.0,GREALIAR,3.50@13.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE005,45.5,0.0,0.0,1968.0,L,3.0,35+M,09/30/2012,11.0,GREALIAR,3.50@13.000,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE007,38.5,0.0,0.0,1968.0,L,1.0,35+M,07/01/2012,6.0,GREKOZAN,2.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE007,38.5,0.0,0.0,1968.0,L,1.0,35+M,07/01/2012,6.0,GREKOZAN,2.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE007,39.5,0.0,0.0,1968.0,L,2.0,35+M,07/01/2012,6.0,GREKOZAN,3.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE007,39.5,0.0,0.0,1968.0,L,2.0,35+M,07/01/2012,6.0,GREKOZAN,3.50@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE007,41.0,0.0,0.0,1968.0,L,3.0,35+M,07/01/2012,6.0,GREKOZAN,5.00@14.250,55.0
 , , , , , , , , , , , , , , , 
KOUTSOUNIS Dimitris,GRE,M,12GRE007,41.0,0.0,0.0,1968.0,L,3.0,35+M,07/01/2012,6.0,GREKOZAN,5.00@14.250,55.0
