Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
 , , , , , , , , , , , , , , , 
HOLLOWAY Timothy,USA,M,12S031L,53.0,0.0,0.0,1965.0,L,2.0,M4,09/03/2011,5.0,USAS0360,5.00@12.000,55.0
 , , , , , , , , , , , , , , , 
HOLLOWAY Timothy,USA,M,12S031L,51.0,0.0,0.0,1965.0,L,3.0,M4,09/03/2011,5.0,USAS0360,3.00@12.000,55.0
 , , , , , , , , , , , , , , , 
HOLLOWAY Timothy,USA,M,12S033R,50.0,0.0,0.0,1965.0,R,1.0,M4,10/09/2011,5.0,USAS0360,2.00@12.000,55.0
 , , , , , , , , , , , , , , , 
HOLLOWAY Timothy,USA,M,12S033R,50.5,0.0,0.0,1965.0,R,2.0,M4,10/09/2011,5.0,USAS0360,2.50@12.000,55.0
 , , , , , , , , , , , , , , , 
HOLLOWAY Timothy,USA,M,12S033R,42.5,0.0,0.0,1965.0,R,3.0,M4,10/09/2011,5.0,USAS0360,0.50@13.000,55.0
