Name,Country,sex,tour,sl,tr,ju,yob,class,round,div,date,place,site id,line/ramp,speed
 , , , , , , , , , , , , , , , 
ROOKER Doug,USA,M,07M024L,51.0,0.0,0.0,57.0,L,1.0,MM,09/02/2006,1.0,USAM0184,3.00@12.000,58.0
 , , , , , , , , , , , , , , , 
ROOKER Doug,USA,M,07M024L,56.0,0.0,0.0,57.0,L,2.0,MM,09/02/2006,1.0,USAM0184,2.00@11.250,58.0
 , , , , , , , , , , , , , , , 
ROOKER Doug,USA,M,07M024L,51.0,0.0,0.0,57.0,L,3.0,MM,09/02/2006,1.0,USAM0184,3.00@12.000,58.0
 , , , , , , , , , , , , , , , 
ROOKER Doug,USA,M,07M017L,56.0,0.0,0.0,57.0,L,1.0,MM,09/03/2006,2.0,USAM0187,2.00@11.250,58.0
 , , , , , , , , , , , , , , , 
ROOKER Doug,USA,M,07M017L,56.0,0.0,0.0,57.0,L,2.0,MM,09/03/2006,2.0,USAM0187,2.00@11.250,58.0
